reportno,vin,repaircost
22421,1234569788,10518
22422,1234646513,19901
22423,1234601848,15724
22424,1234623599,4468
22425,1234601862,13097
22426,1234590276,13814
22427,1234653918,13198
22428,1234642646,16969
22429,1234613797,4544
22430,1234580450,10208
22431,1234633720,14911
22432,1234618228,9810
22433,1234625501,14222
22434,1234645345,4048
22435,1234639254,16040
22436,1234626543,18450
22437,1234590928,11789
22438,1234656310,15610
22439,1234602764,4099
22440,1234667956,17019
22441,1234662045,10161
22442,1234641142,13259
22443,1234602941,5024
22444,1234596728,6923
22445,1234604698,6299
22446,1234570161,4861
22447,1234641888,9282
22448,1234630079,18648
22449,1234600506,14741
22450,1234589748,16818
22451,1234622743,3281
22452,1234670117,16299
22453,1234592273,6544
22454,1234668514,15577
22455,1234603705,2841
22456,1234623016,11284
22457,1234659940,14805
22458,1234615779,19838
22459,1234667161,16111
22460,1234664238,16439
22461,1234579625,7933
22462,1234666546,15070
22463,1234620752,11420
22464,1234624381,4124
22465,1234614856,16837
22466,1234634844,2190
22467,1234640833,8646
22468,1234603496,3724
22469,1234647642,14072
22470,1234622459,6917
22471,1234602169,17065
22472,1234572581,15998
22473,1234658825,8383
22474,1234655347,16008
22475,1234659063,15110
22476,1234629361,18523
22477,1234609488,7902
22478,1234638508,11187
22479,1234643326,19364
22480,1234617971,2061
22481,1234670157,13596
22482,1234667557,16964
22483,1234629400,13525
22484,1234578952,13549
22485,1234666231,5960
22486,1234620922,7162
22487,1234575205,2080
22488,1234576337,13368
22489,1234619617,6539
22490,1234632164,13647
22491,1234655054,13630
22492,1234605675,2218
22493,1234660031,3196
22494,1234625561,11943
22495,1234594604,16205
22496,1234662068,17549
22497,1234588507,17035
22498,1234649607,4479
22499,1234617674,19016
22500,1234665766,10217
22501,1234623589,4885
22502,1234618931,16796
22503,1234575719,5161
22504,1234667293,3695
22505,1234589718,18921
22506,1234580226,11837
22507,1234614719,2697
22508,1234587098,6288
22509,1234593144,9334
22510,1234585792,10498
22511,1234618090,16127
22512,1234576417,5403
22513,1234619270,14253
22514,1234637696,4862
22515,1234610647,10640
22516,1234581332,12717
22517,1234626678,10532
22518,1234589777,2487
22519,1234639668,4026
22520,1234613091,8827
22521,1234572013,2610
22522,1234612263,17694
22523,1234595249,18442
22524,1234613651,19769
22525,1234616909,6718
22526,1234626588,6295
22527,1234669992,4328
22528,1234593266,4469
22529,1234637781,17258
22530,1234623619,17432
22531,1234620837,14977
22532,1234584495,18912
22533,1234633825,6693
22534,1234639042,12285
22535,1234657199,19210
22536,1234633223,17640
22537,1234630159,17292
22538,1234579527,9279
22539,1234596410,2201
22540,1234668251,11537
22541,1234658601,16080
22542,1234619499,12694
22543,1234586918,4335
22544,1234615096,2189
22545,1234615482,17068
22546,1234647265,11949
22547,1234642680,7213
22548,1234649271,9570
22549,1234615358,7468
22550,1234643526,3066
22551,1234587085,11031
22552,1234600328,18133
22553,1234664922,7024
22554,1234576568,12548
22555,1234603956,11837
22556,1234638246,9414
22557,1234602808,14770
22558,1234614985,17127
22559,1234647113,3555
22560,1234665467,4654
22561,1234655885,18899
22562,1234633292,19983
22563,1234580846,2058
22564,1234630319,12701
22565,1234580868,10305
22566,1234607149,17722
22567,1234573442,13666
22568,1234588952,8778
22569,1234632530,9083
22570,1234669021,19101
22571,1234601542,8649
22572,1234610333,16363
22573,1234643282,10096
22574,1234596571,13460
22575,1234660522,12931
22576,1234589838,3185
22577,1234651056,13931
22578,1234624590,17053
22579,1234664238,3379
22580,1234638408,14148
22581,1234595497,9300
22582,1234646779,12997
22583,1234614482,5313
22584,1234655893,19378
22585,1234621827,16221
22586,1234610095,13803
22587,1234627094,14915
22588,1234657152,14150
22589,1234572745,10455
22590,1234630940,12549
22591,1234594073,3682
22592,1234618739,4397
22593,1234590071,19004
22594,1234635890,17453
22595,1234658359,9779
22596,1234661241,11709
22597,1234595254,4779
22598,1234633057,4736
22599,1234632869,18068
22600,1234649888,8502
22601,1234624463,18222
22602,1234637922,3484
22603,1234665785,19688
22604,1234621690,10879
22605,1234616084,11760
22606,1234572998,11593
22607,1234636709,19524
22608,1234655265,9655
22609,1234638771,4246
22610,1234650937,9028
22611,1234653310,7185
22612,1234635105,15232
22613,1234669116,14509
22614,1234655690,11236
22615,1234661839,15332
22616,1234608279,2621
22617,1234668013,12132
22618,1234668698,7356
22619,1234653005,15234
22620,1234625645,19513
22621,1234662873,5783
22622,1234579741,12184
22623,1234628869,12336
22624,1234663047,17080
22625,1234624541,18054
22626,1234570215,13217
22627,1234602581,19215
22628,1234606773,18341
22629,1234596512,10907
22630,1234641827,16144
22631,1234611142,11855
22632,1234606740,12602
22633,1234591228,9496
22634,1234617367,10323
22635,1234600093,14959
22636,1234591390,3145
22637,1234651046,17631
22638,1234655713,9216
22639,1234586005,4623
22640,1234590296,7666
22641,1234630730,17391
22642,1234594693,14167
22643,1234635100,9511
22644,1234573168,10701
22645,1234643390,6079
22646,1234643953,16491
22647,1234610387,8427
22648,1234602276,4062
22649,1234575146,5373
22650,1234619905,6202
22651,1234590988,17553
22652,1234643928,7409
22653,1234645639,9933
22654,1234597031,15319
22655,1234601946,5499
22656,1234635490,7126
22657,1234642763,9259
22658,1234596297,7088
22659,1234577913,11283
22660,1234568871,18014
22661,1234592247,10223
22662,1234602483,12379
22663,1234668059,9151
22664,1234650543,14280
22665,1234650899,13239
22666,1234624867,19585
22667,1234615382,11475
22668,1234581721,14746
22669,1234598963,14868
22670,1234642101,12170
22671,1234636082,18305
22672,1234616488,16853
22673,1234652901,6035
22674,1234568442,11527
22675,1234652438,10201
22676,1234615188,10716
22677,1234623973,7025
22678,1234578568,10295
22679,1234658700,9221
22680,1234624728,2953
22681,1234640407,14718
22682,1234632712,12434
22683,1234609530,4924
22684,1234570855,15514
22685,1234639921,14682
22686,1234606895,4990
22687,1234592330,2634
22688,1234603135,16870
22689,1234588732,15602
22690,1234590189,14030
22691,1234631358,18270
22692,1234589020,13056
22693,1234668713,16367
22694,1234650921,14186
22695,1234583292,4195
22696,1234572396,19233
22697,1234576290,8522
22698,1234605077,8856
22699,1234582695,10609
22700,1234641170,18140
22701,1234592424,2749
22702,1234644183,2731
22703,1234630053,9774
22704,1234627718,5015
22705,1234571488,7629
22706,1234593029,4546
22707,1234612931,12344
22708,1234631762,8543
22709,1234613879,19037
22710,1234618573,10170
22711,1234664895,5729
22712,1234606178,3527
22713,1234631096,2650
22714,1234658671,18152
22715,1234629872,7153
22716,1234595113,3353
22717,1234569192,19374
22718,1234592058,15756
22719,1234587739,11251
22720,1234590138,2899
22721,1234594737,10418
22722,1234641691,6094
22723,1234634853,8481
22724,1234623075,11558
22725,1234658453,17606
22726,1234654930,14436
22727,1234579375,7808
22728,1234628234,10578
22729,1234596445,2169
22730,1234573266,9208
22731,1234620993,19410
22732,1234633493,6420
22733,1234641925,8963
22734,1234627254,12894
22735,1234600586,18591
22736,1234657310,3265
22737,1234627371,6359
22738,1234610491,4151
22739,1234578035,9080
22740,1234627474,10584
22741,1234617669,12939
22742,1234611384,19716
22743,1234609348,16752
22744,1234668179,6925
22745,1234621393,10636
22746,1234588386,6251
22747,1234649892,5272
22748,1234608504,12307
22749,1234590463,16766
22750,1234588569,9620
22751,1234661875,10626
22752,1234668924,16434
22753,1234647029,13671
22754,1234581940,9022
22755,1234568749,16120
22756,1234569706,9371
22757,1234639488,19557
22758,1234649637,8310
22759,1234620234,5554
22760,1234612805,18647
22761,1234657498,5929
22762,1234633497,8934
22763,1234582460,14507
22764,1234646279,6372
22765,1234628542,8535
22766,1234642852,5926
22767,1234597688,14994
22768,1234666409,11587
22769,1234632208,5579
22770,1234574353,18577
22771,1234622032,12776
22772,1234647429,2133
22773,1234582081,10413
22774,1234648323,11189
22775,1234614043,17589
22776,1234643579,16758
22777,1234605694,18547
22778,1234628612,3227
22779,1234660808,11503
22780,1234658869,10936
22781,1234579724,13247
22782,1234585497,5555
22783,1234615710,7656
22784,1234640133,6571
22785,1234669525,19480
22786,1234613821,13401
22787,1234605374,12946
22788,1234586908,10628
22789,1234612624,15342
22790,1234652487,13922
22791,1234631952,10110
22792,1234629090,4782
22793,1234632918,10915
22794,1234585176,14077
22795,1234595212,2415
22796,1234620239,13448
22797,1234639343,5243
22798,1234590633,4431
22799,1234570820,5819
22800,1234585172,19246
22801,1234647041,5689
22802,1234591546,16718
22803,1234597554,16815
22804,1234576215,19556
22805,1234643822,5891
22806,1234639219,10392
22807,1234571915,14255
22808,1234571801,17185
22809,1234584718,19864
22810,1234643476,18537
22811,1234583348,17462
22812,1234631266,6482
22813,1234618675,8253
22814,1234592906,19057
22815,1234637841,15533
22816,1234663001,7195
22817,1234577985,15127
22818,1234655070,6463
22819,1234575076,3749
22820,1234614013,10536
22821,1234587164,10779
22822,1234612511,14520
22823,1234576217,17926
22824,1234633208,18878
22825,1234592476,12363
22826,1234582447,7742
22827,1234645729,11460
22828,1234625018,5828
22829,1234622352,3262
22830,1234636248,3305
22831,1234576665,19211
22832,1234606874,19092
22833,1234577617,17045
22834,1234611326,11985
22835,1234567987,3580
22836,1234604089,2096
22837,1234659791,9170
22838,1234659271,3076
22839,1234651182,3647
22840,1234627061,10359
22841,1234627471,2798
22842,1234618465,9831
22843,1234610114,14870
22844,1234605060,8536
22845,1234597630,18425
22846,1234648644,3870
22847,1234592627,18989
22848,1234591700,9749
22849,1234617539,3730
22850,1234625144,4375
22851,1234625078,13652
22852,1234617968,8003
22853,1234578748,14164
22854,1234613127,19007
22855,1234661565,11424
22856,1234659302,3165
22857,1234668309,11402
22858,1234656568,19077
22859,1234585840,16416
22860,1234617863,2567
22861,1234663075,6389
22862,1234600227,14642
22863,1234623405,9221
22864,1234631962,5164
22865,1234630353,9446
22866,1234666944,10620
22867,1234576318,10069
22868,1234642577,11492
22869,1234637634,16257
22870,1234589603,19549
22871,1234611496,3830
22872,1234616540,7164
22873,1234574743,4752
22874,1234607397,18119
22875,1234604646,12440
22876,1234568942,14468
22877,1234583463,9663
22878,1234631473,11366
22879,1234664527,11967
22880,1234643323,12843
22881,1234666210,2748
22882,1234585310,7222
22883,1234647072,11442
22884,1234661186,17006
22885,1234602429,17935
22886,1234635581,13651
22887,1234667923,9121
22888,1234594247,9576
22889,1234580689,17523
22890,1234589982,5155
22891,1234587236,7264
22892,1234663770,7440
22893,1234585062,2431
22894,1234612964,10852
22895,1234596828,4527
22896,1234637599,19370
22897,1234595799,5916
22898,1234670147,19610
22899,1234631299,12724
22900,1234661165,18183
22901,1234643063,17924
22902,1234581112,15502
22903,1234653411,16601
22904,1234637650,5530
22905,1234593385,4816
22906,1234604594,13426
22907,1234669759,4021
22908,1234568910,19712
22909,1234651075,11955
22910,1234659632,8117
22911,1234652443,14364
22912,1234610172,10324
22913,1234569309,5682
22914,1234612778,2577
22915,1234602616,14930
22916,1234637378,19300
22917,1234641379,5345
22918,1234570517,6931
22919,1234575157,19671
22920,1234650627,11974
22921,1234634599,9427
22922,1234640233,13064
22923,1234615287,9756
22924,1234586007,13468
22925,1234639408,6116
22926,1234597094,13794
22927,1234635654,17670
22928,1234584409,6452
22929,1234609977,17729
22930,1234604522,8141
22931,1234576513,14137
22932,1234601857,17694
22933,1234631470,9179
22934,1234640210,4323
22935,1234636698,17834
22936,1234615809,16722
22937,1234582455,4461
22938,1234623270,13699
22939,1234626451,2668
22940,1234649485,17505
22941,1234640758,10872
22942,1234569256,7740
22943,1234662783,17495
22944,1234594722,19893
22945,1234649543,16877
22946,1234593957,16304
22947,1234632863,8541
22948,1234652402,6700
22949,1234612920,2804
22950,1234582754,9498
22951,1234589099,6551
22952,1234638383,2135
22953,1234658633,10673
22954,1234658996,14046
22955,1234604600,13979
22956,1234597892,13317
22957,1234651111,2780
22958,1234576757,9516
22959,1234662394,7776
22960,1234587002,4584
22961,1234648574,5100
22962,1234595948,12151
22963,1234596633,15078
22964,1234656888,2536
22965,1234587463,11159
22966,1234620645,8436
22967,1234608284,15274
22968,1234631444,14042
22969,1234572795,18369
22970,1234575582,4340
22971,1234597096,3799
22972,1234637340,17730
22973,1234576120,8684
22974,1234590032,7540
22975,1234668588,18183
22976,1234605801,5746
22977,1234647497,15955
22978,1234577365,15796
22979,1234659840,16838
22980,1234651055,5048
22981,1234605155,11272
22982,1234617412,13068
22983,1234649345,14151
22984,1234631933,14185
22985,1234632173,11988
22986,1234593228,10371
22987,1234609063,10608
22988,1234662287,18404
22989,1234656966,8546
22990,1234654078,16909
22991,1234625780,11843
22992,1234586056,19644
22993,1234607146,3558
22994,1234568225,18427
22995,1234601334,9935
22996,1234569024,11169
22997,1234640685,12943
22998,1234649346,9398
22999,1234570237,19398
23000,1234660902,16129
23001,1234631157,19920
23002,1234654614,7817
23003,1234598806,19838
23004,1234667302,13966
23005,1234595821,11258
23006,1234665451,10307
23007,1234625057,4086
23008,1234647941,7897
23009,1234634336,3803
23010,1234632436,13051
23011,1234653071,11800
23012,1234667843,17461
23013,1234606167,18512
23014,1234587398,16218
23015,1234619685,4582
23016,1234640025,19187
23017,1234631782,12441
23018,1234605842,16886
23019,1234646412,6629
23020,1234641874,6531
23021,1234644804,5818
23022,1234580994,6279
23023,1234581343,11890
23024,1234577881,15460
23025,1234568129,10574
23026,1234601577,6869
23027,1234579731,14942
23028,1234649437,3915
23029,1234614789,5315
23030,1234641567,12562
23031,1234634042,5025
23032,1234585204,14248
23033,1234598026,10732
23034,1234665868,18174
23035,1234578865,4154
23036,1234651662,12327
23037,1234578692,19996
23038,1234661861,16444
23039,1234610541,5583
23040,1234643211,16951
23041,1234622905,9239
23042,1234613445,8944
23043,1234571542,8670
23044,1234576217,2245
23045,1234624276,8204
23046,1234580234,6791
23047,1234628662,13811
23048,1234618734,4550
23049,1234651040,14662
23050,1234590985,10264
23051,1234635946,3748
23052,1234630165,14010
23053,1234634459,18877
23054,1234578617,12953
23055,1234617864,11790
23056,1234639997,3075
23057,1234599347,9420
23058,1234621006,12986
23059,1234668233,18800
23060,1234593291,3723
23061,1234660364,15177
23062,1234658026,6342
23063,1234586804,13984
23064,1234667934,6896
23065,1234620324,11240
23066,1234591895,9285
23067,1234614129,9971
23068,1234631706,13258
23069,1234668248,17446
23070,1234660215,15072
23071,1234599426,11435
23072,1234668673,17678
23073,1234626173,3098
23074,1234662718,16889
23075,1234579387,17124
23076,1234619581,18805
23077,1234640036,5530
23078,1234575043,4934
23079,1234582712,4773
23080,1234633269,7870
23081,1234652214,5872
23082,1234581100,6638
23083,1234649548,17554
23084,1234632436,8494
23085,1234596268,16885
23086,1234655999,13527
23087,1234667876,9059
23088,1234666364,14722
23089,1234667920,13274
23090,1234626679,2897
23091,1234581167,12401
23092,1234660506,2567
23093,1234589545,8781
23094,1234657393,18521
23095,1234586923,4267
23096,1234661437,6935
23097,1234616834,8237
23098,1234578543,4259
23099,1234604997,6574
23100,1234567938,15080
23101,1234623565,19251
23102,1234583621,13620
23103,1234625569,5822
23104,1234665411,19319
23105,1234611809,17822
23106,1234600670,6829
23107,1234646935,14835
23108,1234651915,14682
23109,1234658161,15525
23110,1234600282,2202
23111,1234574048,12160
23112,1234572143,9430
23113,1234634611,11299
23114,1234607594,9945
23115,1234603506,6037
23116,1234631587,7084
23117,1234668792,15990
23118,1234605174,8784
23119,1234571947,13770
23120,1234603791,4560
23121,1234666436,14036
23122,1234634978,9420
23123,1234576264,15373
23124,1234604378,11644
23125,1234578277,11518
23126,1234619775,3975
23127,1234624192,7422
23128,1234593509,19318
23129,1234668481,3741
23130,1234657817,4395
23131,1234610774,8296
23132,1234634214,12552
23133,1234574033,13611
23134,1234571111,17964
23135,1234615359,8829
23136,1234641062,9657
23137,1234584760,9044
23138,1234583677,12105
23139,1234593308,16594
23140,1234665710,11094
23141,1234614252,2325
23142,1234612647,3191
23143,1234647215,16744
23144,1234581150,16172
23145,1234577972,7411
23146,1234619409,4134
23147,1234655688,18551
23148,1234618872,13516
23149,1234600409,4105
23150,1234626089,14395
23151,1234574367,12321
23152,1234625107,2526
23153,1234595283,6458
23154,1234619546,7321
23155,1234605324,13022
23156,1234568646,14571
23157,1234633276,11848
23158,1234648280,6763
23159,1234576721,3755
23160,1234595858,15872
23161,1234576967,6951
23162,1234659086,19387
23163,1234643414,3059
23164,1234628917,3873
23165,1234631381,11644
23166,1234571826,5087
23167,1234641657,11369
23168,1234626549,11959
23169,1234597901,15745
23170,1234627864,10672
23171,1234668526,19236
23172,1234614554,6844
23173,1234641033,17606
23174,1234663983,8048
23175,1234662411,10528
23176,1234626896,13459
23177,1234634611,4216
23178,1234663185,8156
23179,1234668726,7542
23180,1234627295,7366
23181,1234587035,19297
23182,1234617679,13941
23183,1234614545,14753
23184,1234619748,9564
23185,1234660094,13594
23186,1234584622,18855
23187,1234576570,13655
23188,1234619134,14623
23189,1234630287,5171
23190,1234592653,15176
23191,1234617895,15555
23192,1234581075,9946
23193,1234624803,12704
23194,1234637373,14994
23195,1234620937,14707
23196,1234660942,14545
23197,1234635571,9012
23198,1234613305,12094
23199,1234591486,8106
23200,1234605607,17368
23201,1234615915,17052
23202,1234610086,12167
23203,1234647625,9599
23204,1234625823,19844
23205,1234579722,17934
23206,1234597117,4519
23207,1234578424,14362
23208,1234628748,14240
23209,1234627411,12546
23210,1234659535,12976
23211,1234658501,5871
23212,1234570164,11899
23213,1234588303,7218
23214,1234639469,17005
23215,1234620156,5752
23216,1234579728,3809
23217,1234664553,14274
23218,1234598792,14272
23219,1234655772,10948
23220,1234655738,4824
23221,1234589467,14178
23222,1234626855,13831
23223,1234600239,7600
23224,1234605720,19716
23225,1234583318,16086
23226,1234576577,19126
23227,1234642775,17007
23228,1234568931,4024
23229,1234623631,10095
23230,1234574688,12937
23231,1234582894,9623
23232,1234585578,11407
23233,1234568640,17863
23234,1234628511,18239
23235,1234639487,12885
23236,1234577788,4554
23237,1234638563,7923
23238,1234610561,18959
23239,1234658479,9042
23240,1234581590,19654
23241,1234625860,16523
23242,1234628183,17345
23243,1234645322,4343
23244,1234607614,4271
23245,1234588600,16851
23246,1234606833,14829
23247,1234580762,4716
23248,1234667731,11918
23249,1234597518,7770
23250,1234661375,12477
23251,1234623983,10871
23252,1234631361,12133
23253,1234606981,12464
23254,1234585207,7452
23255,1234573915,12974
23256,1234653242,6777
23257,1234607516,9059
23258,1234578251,18971
23259,1234584826,11216
23260,1234605788,15852
23261,1234629805,19283
23262,1234646289,18214
23263,1234608401,8704
23264,1234652598,9011
23265,1234658885,18667
23266,1234663573,19357
23267,1234604487,6964
23268,1234669640,9037
23269,1234600807,12791
23270,1234661220,5874
23271,1234643379,15004
23272,1234641060,6985
23273,1234601683,9603
23274,1234655633,15566
23275,1234585638,4336
23276,1234592150,16220
23277,1234668416,16384
23278,1234598629,7474
23279,1234669332,3496
23280,1234623926,3207
23281,1234604887,14168
23282,1234589798,12412
23283,1234648701,11822
23284,1234600134,17120
23285,1234608357,11013
23286,1234602039,15818
23287,1234601264,11845
23288,1234589062,18038
23289,1234589424,8133
23290,1234657404,17339
23291,1234568198,14033
23292,1234649493,9828
23293,1234587860,16527
23294,1234648585,18323
23295,1234633113,12812
23296,1234597563,2857
23297,1234649144,18761
23298,1234621932,12668
23299,1234629186,10014
23300,1234621718,11182
23301,1234637092,5218
23302,1234588643,11226
23303,1234649973,3730
23304,1234657614,7333
23305,1234663074,7536
23306,1234605634,16540
23307,1234589824,8661
23308,1234658177,5683
23309,1234656524,3917
23310,1234585880,13614
23311,1234582771,7285
23312,1234667149,9981
23313,1234581801,6211
23314,1234604388,15060
23315,1234594260,2138
23316,1234594175,6101
23317,1234647328,14095
23318,1234638472,6291
23319,1234606923,17945
23320,1234625483,6751
23321,1234643414,13869
23322,1234635109,14642
23323,1234634955,13143
23324,1234657452,2102
23325,1234591071,10701
23326,1234578865,12133
23327,1234638515,3561
23328,1234605883,5385
23329,1234657443,14100
23330,1234605599,18103
23331,1234571513,4009
23332,1234583497,3414
23333,1234647003,18028
23334,1234632133,8647
23335,1234603877,13339
23336,1234592815,6946
23337,1234584010,11123
23338,1234616080,19507
23339,1234639139,5554
23340,1234575329,12519
23341,1234614851,4088
23342,1234621413,13435
23343,1234620580,6037
23344,1234646962,10520
23345,1234628087,3778
23346,1234589935,18562
23347,1234618228,15851
23348,1234578798,6454
23349,1234587417,18348
23350,1234595642,19496
23351,1234581381,5355
23352,1234598228,2381
23353,1234659068,11418
23354,1234656882,16697
23355,1234619162,6829
23356,1234600043,9619
23357,1234649039,18728
23358,1234606305,18736
23359,1234573297,19910
23360,1234627840,5745
23361,1234574938,2590
23362,1234606507,15619
23363,1234654098,4467
23364,1234667415,5799
23365,1234574606,16963
23366,1234578110,5365
23367,1234574038,19846
23368,1234655954,12882
23369,1234603878,8295
23370,1234656182,2566
23371,1234584610,3902
23372,1234641514,9836
23373,1234656864,2603
23374,1234619428,9336
23375,1234567920,2231
23376,1234641589,7528
23377,1234646163,11184
23378,1234624579,5334
23379,1234576266,5370
23380,1234571899,16593
23381,1234597852,5838
23382,1234574057,2791
23383,1234638717,10976
23384,1234653549,12308
23385,1234598757,3930
23386,1234606419,14713
23387,1234639102,4889
23388,1234668455,5158
23389,1234593942,2186
23390,1234649814,2570
23391,1234630739,9440
23392,1234666381,15083
23393,1234577807,16669
23394,1234600463,10251
23395,1234650726,15448
23396,1234646951,14013
23397,1234610467,17789
23398,1234670087,7229
23399,1234583081,17236
23400,1234651849,15958
23401,1234578729,13775
23402,1234573563,16331
23403,1234618147,6136
23404,1234654615,18559
23405,1234631708,8336
23406,1234593746,2385
23407,1234611339,17130
23408,1234611345,16796
23409,1234594141,13219
23410,1234571094,8847
23411,1234618762,10901
23412,1234588336,18860
23413,1234631630,15853
23414,1234670113,18006
23415,1234598471,15026
23416,1234647435,2651
23417,1234626457,15650
23418,1234579562,5726
23419,1234647967,18551
23420,1234654664,6401
23421,1234594606,5143
23422,1234652109,19154
23423,1234617832,4820
23424,1234658329,18952
23425,1234604622,3225
23426,1234590527,5215
23427,1234600632,19754
23428,1234641607,19737
23429,1234596333,11589
23430,1234588762,9377
23431,1234604021,18114
23432,1234648305,14610
23433,1234605430,6338
23434,1234631791,12992
23435,1234586924,13932
23436,1234658901,16374
23437,1234657863,18991
23438,1234630025,13611
23439,1234603658,2205
23440,1234644399,16300
23441,1234661056,7469
23442,1234607433,13182
23443,1234649626,18284
23444,1234640978,11341
23445,1234609099,10463
23446,1234622370,6591
23447,1234624950,17296
23448,1234662501,12426
23449,1234570535,15981
23450,1234661777,5638
23451,1234633539,19468
23452,1234640339,2681
23453,1234660804,10051
23454,1234631067,9222
23455,1234603788,15492
23456,1234600620,12641
23457,1234623041,6896
23458,1234571861,17667
23459,1234657028,13280
23460,1234659138,14804
23461,1234576196,7059
23462,1234616106,15644
23463,1234607485,18511
23464,1234592116,9159
23465,1234652996,14842
23466,1234624486,12285
23467,1234595015,4603
23468,1234589666,6865
23469,1234621422,18602
23470,1234572133,9257
23471,1234660795,9705
23472,1234635685,3035
23473,1234580656,10761
23474,1234640974,3046
23475,1234585978,17687
23476,1234605100,14563
23477,1234655401,19735
23478,1234595601,8940
23479,1234582637,14783
23480,1234619761,16512
23481,1234580313,16938
23482,1234660293,15993
23483,1234632789,16335
23484,1234571335,3054
23485,1234569616,10960
23486,1234570744,2508
23487,1234633167,3447
23488,1234586007,3254
23489,1234588976,6504
23490,1234612557,9630
23491,1234577822,16745
23492,1234590264,14936
23493,1234635881,4204
23494,1234594074,14604
23495,1234584378,17622
23496,1234632647,19118
23497,1234608511,10302
23498,1234584155,15659
23499,1234622953,7430
23500,1234583327,5208
23501,1234607633,6590
23502,1234583805,7346
23503,1234579502,15457
23504,1234596370,4677
23505,1234610798,12453
23506,1234575531,9918
23507,1234611112,8123
23508,1234649908,6063
23509,1234649465,18359
23510,1234629903,5090
23511,1234591513,8224
23512,1234625793,18322
23513,1234590905,8852
23514,1234597337,15469
23515,1234568985,19588
23516,1234665171,10612
23517,1234594946,5999
23518,1234587437,18973
23519,1234663871,13584
23520,1234647562,2192
23521,1234621240,2561
23522,1234585694,9869
23523,1234623575,11958
23524,1234577154,11945
23525,1234669991,7581
23526,1234640247,6247
23527,1234614916,5942
23528,1234569303,9013
23529,1234666653,10872
23530,1234625459,18187
23531,1234629687,15554
23532,1234667349,8101
23533,1234609043,5511
23534,1234579217,10351
23535,1234573599,8363
23536,1234616160,17107
23537,1234582440,17055
23538,1234654569,11273
23539,1234665578,9742
23540,1234627200,15717
23541,1234664781,16647
23542,1234627225,16614
23543,1234652516,2604
23544,1234604453,17408
23545,1234595916,5746
23546,1234582726,8252
23547,1234577833,4041
23548,1234568437,13716
23549,1234654675,12388
23550,1234668718,13618
23551,1234569734,17768
23552,1234662408,14126
23553,1234654637,17508
23554,1234663223,10371
23555,1234575909,4412
23556,1234616380,17763
23557,1234605609,5335
23558,1234583194,12671
23559,1234576777,6337
23560,1234587667,3856
23561,1234599701,8346
23562,1234573660,9926
23563,1234660471,18214
23564,1234577747,8817
23565,1234627497,2575
23566,1234626527,2802
23567,1234622433,5900
23568,1234568443,8153
23569,1234651541,3418
23570,1234606857,4231
23571,1234628277,12630
23572,1234601587,6445
23573,1234578252,14927
23574,1234599750,6460
23575,1234573990,18203
23576,1234580622,11833
23577,1234666546,16498
23578,1234642225,15922
23579,1234609990,16478
23580,1234644682,15712
23581,1234651842,4626
23582,1234628542,17268
23583,1234572419,18151
23584,1234613558,12310
23585,1234596152,8322
23586,1234651769,6733
23587,1234572885,6134
23588,1234627922,9483
23589,1234626381,11555
23590,1234587542,17591
23591,1234668716,10109
23592,1234642556,13815
23593,1234670117,13861
23594,1234633366,11048
23595,1234643864,19614
23596,1234645962,13851
23597,1234628869,15017
23598,1234656230,18099
23599,1234629838,17238
23600,1234645699,8000
23601,1234600497,8770
23602,1234616646,14190
23603,1234608333,14265
23604,1234573967,18941
23605,1234617236,15232
23606,1234585892,7231
23607,1234602197,16728
23608,1234625990,2184
23609,1234633092,8185
23610,1234648073,16305
23611,1234616062,16254
23612,1234661353,12408
23613,1234609212,10725
23614,1234607156,4962
23615,1234628274,2594
23616,1234651525,19202
23617,1234574210,9385
23618,1234611230,17485
23619,1234643587,2808
23620,1234670137,10539
23621,1234584058,7999
23622,1234656421,11916
23623,1234648534,6862
23624,1234604105,10170
23625,1234648271,7758
23626,1234666834,2260
23627,1234654412,11207
23628,1234650510,12376
23629,1234654991,8140
23630,1234586277,4646
23631,1234613973,2155
23632,1234595773,5485
23633,1234610850,14292
23634,1234656715,19663
23635,1234669701,7628
23636,1234642924,10461
23637,1234666128,6181
23638,1234656217,3895
23639,1234569338,4837
23640,1234646565,2358
23641,1234629888,7471
23642,1234645784,2222
23643,1234629741,7614
23644,1234653167,9398
23645,1234618563,18720
23646,1234621556,9666
23647,1234619736,18842
23648,1234584666,11982
23649,1234611413,5540
23650,1234627109,7993
23651,1234593884,12660
23652,1234651514,18619
23653,1234646146,8294
23654,1234589102,16966
23655,1234583219,9572
23656,1234668398,17435
23657,1234571794,18058
23658,1234630062,9908
23659,1234627965,11560
23660,1234638548,14634
23661,1234626338,19834
23662,1234590424,2968
23663,1234569034,11935
23664,1234627407,15592
23665,1234626575,18418
23666,1234658987,5249
23667,1234663761,2630
23668,1234669496,16196
23669,1234578059,2959
23670,1234643226,3456
23671,1234622927,13478
23672,1234653301,17046
23673,1234633995,8756
23674,1234584424,4866
23675,1234665798,8680
23676,1234666180,7005
23677,1234571656,17638
23678,1234587788,17124
23679,1234637464,4331
23680,1234651216,10434
23681,1234669926,17572
23682,1234585358,16061
23683,1234636864,2098
23684,1234628174,19869
23685,1234594815,16937
23686,1234610023,7942
23687,1234634116,15065
23688,1234612487,17769
23689,1234654239,18695
23690,1234614596,10793
23691,1234600623,3341
